application_id,application_date,application_month,claimed_first_name,claimed_last_name,date_of_birth,age,ssn_last4,address_line,city,state,zip_code,phone_number,email,email_domain,is_free_email_domain,employer_name,employer_industry,annual_income,housing_status,months_at_address,months_at_employer,thin_file_flag,device_id,ip_region,application_hour,num_prev_apps_same_device_7d,num_prev_apps_same_email_30d,num_prev_apps_same_phone_30d,num_prev_apps_same_address_30d,zip_ip_distance_proxy,name_email_match_score,document_uploaded,verification_note,ocr_document_text,address_explanation_text,employment_explanation_text,fraud_label,fraud_type,difficulty_level,generated_signal_score
APP-BABFC86AC73B,2024-08-15,2024-08,Margaret,Morgan,1985-12-25,39,8555,5087 Jefferson Street,San Diego,CA,92101,613-440-6086,margaret.morgan@enterprisemail.com,enterprisemail.com,0,Target,retail,46000,own,12,17,0,DEV-916CFFD6C032489E,TX,19,0,0,0,0,0.211,0.925,1,Employer information confirmed via company directory.,Utility statement confirms service address and applicant name,Address updated after recent move and utility transfer in progress.,Returned to workforce after parental leave.,0,legitimate_noisy,hard,0.0
APP-2BF677C3161A,2024-02-11,2024-02,Jessica,Murphy,1976-12-09,48,9719,8963 Garden Street,Cincinnati,OH,45201,566-511-5437,jessica.murphy24@cox.net,cox.net,0,DHL,logistics,67000,own,37,90,0,DEV-8A60099886D94B37,OH,9,0,0,1,0,0.016,0.852,1,Short employment tenure due to recent graduation.,W2 form Jessica Murphy employer DHL wages verified,Temporary housing while relocating to OH for employment.,Relocated for spouse employment and found new job in Cincinnati.,0,legitimate_clean,easy,0.097
APP-7C1135290312,2024-06-03,2024-06,Deborah,Murphy,1979-12-16,45,3688,1354 River Road,Tampa,FL,33601,917-214-4347,deborah.murphy@sbcglobal.net,sbcglobal.net,0,Ford Motor Company,manufacturing,86000,rent,50,55,0,DEV-0BB4FC540AE8459F,FL,15,0,0,0,0,0.023,0.933,1,Address history verified through public records.,Insurance card holder Deborah Murphy policy active current address confirmed,Recently relocated for work and mailing and residential address differ temporarily.,Relocated for spouse employment and found new job in Tampa.,0,legitimate_clean,easy,0.034
APP-FBE26FB809CE,2024-10-04,2024-10,Christopher,Ward,2006-09-25,18,0264,8299 Heritage Lane,St Louis,MO,63101,290-709-8561,user6210@live.com,live.com,1,Hilton Hotels,hospitality,25000,rent,23,1,1,DEV-B1980AAE21B04BA1,MO,12,0,0,0,0,0.321,0.042,1,Short employment tenure due to recent graduation.,Name Christopher Ward Address 8299 Heritage Lane St Louis MO,Temporary housing while relocating to MO for employment.,Returned to workforce after parental leave.,0,legitimate_noisy,medium,0.281
APP-DF021C34DE6A,2024-06-20,2024-06,Edward,Clark,2005-08-18,19,6643,9896 Country Lane,Tampa,FL,33601,531-446-8457,account166@yahoo.com,yahoo.com,1,American Express,finance,138000,rent,5,15,0,DEV-9A7710791D174B1C,FL,6,0,0,0,0,0.317,0.0,1,Address history verified through public records.,Driver license Edward Clark DOB verified address Tampa FL,Recently relocated for work and mailing and residential address differ temporarily.,Career change to finance industry and short tenure expected.,0,legitimate_noisy,hard,0.215
APP-92FD06A4C317,2024-03-09,2024-03,Jason,Patel,1988-10-17,36,5489,697 Sunny Lane,Tampa,FL,33601,747-664-3640,account403@gmail.com,gmail.com,1,Wells Fargo,finance,173000,own,3,1,0,DEV-CLUSTER-0006,KY,9,1,0,1,1,0.471,0.045,0,Multiple identity variations submitted from same source.,Income amount on document differs significantly from stated,Address provided does not match any documentation.,Employer name provided but no verifiable tenure details.,1,coordinated_attack,hard,0.658
APP-2AD75AE3D25E,2024-05-05,2024-05,Melissa,Garcia,1984-08-01,40,9414,4484 Queen Avenue,Cincinnati,OH,45201,363-753-9878,melissagarcia@ymail.com,ymail.com,1,Walgreens,retail,38000,rent,86,84,0,DEV-A4855336B1CB4E3D,OH,12,0,0,0,0,0.232,0.929,1,Address confirmed via utility statement.,Tax document Melissa Garcia filing address 4484 Queen Avenue Cincinnati OH,Currently staying with family while apartment lease finalizes.,Started new position at Walgreens last month.,0,legitimate_clean,easy,0.005
APP-B0B48EEA2C6F,2024-01-20,2024-01,Jonathan,Green,1991-11-21,33,3890,8691 Main Street,Los Angeles,CA,90001,577-253-5412,jonathan.green47@ymail.com,ymail.com,1,Amazon,technology,103000,own,61,54,0,DEV-639A49C2CD644345,CA,5,0,0,0,0,0.05,0.877,1,Short employment tenure due to recent graduation.,ID card Jonathan Green address matches application Los Angeles CA,Address updated after recent move and utility transfer in progress.,Returned to workforce after parental leave.,0,legitimate_clean,medium,0.089
APP-C1A4D86D7CD1,2024-12-31,2024-12,Jeffrey,Reed,1985-07-25,39,6348,9379 Ridge Road,Baltimore,MD,21201,356-724-9135,jeffrey.r@hotmail.com,hotmail.com,1,CVS Health,retail,46000,family,89,54,0,DEV-DE13463BCF2D423E,MD,8,0,0,0,0,0.001,0.454,1,Identity documents match across all sources.,Mortgage statement borrower Jeffrey Reed property Baltimore MD,College graduate recently moved to new city for first job.,Relocated for spouse employment and found new job in Baltimore.,0,legitimate_clean,easy,0.148
APP-D58AA717BE57,2024-03-18,2024-03,Justin,White,1971-12-17,53,9493,2789 High Street,Fresno,CA,93701,929-551-9562,justin27@aol.com,aol.com,1,Kaiser Permanente,healthcare,150000,own,30,11,0,DEV-E499BC1673E04F26,CA,15,0,1,0,0,0.207,0.364,1,Address discrepancy resolved with updated proof.,Health insurance card Justin White employer Kaiser Permanente active,Currently staying with family while apartment lease finalizes.,Contractor converted to full-time employee recently.,0,legitimate_clean,medium,0.134
APP-EDCC54E0CCC8,2024-08-01,2024-08,Shirley,Watson,1964-12-06,60,0789,5843 Adams Road,Albuquerque,NM,87101,958-788-7825,account131@att.net,att.net,0,JPMorgan Chase,finance,91000,rent,7,16,1,DEV-71B1CB34C2834404,MA,17,0,0,1,0,0.262,0.0,1,Applicant provided additional documentation as requested.,Mortgage statement borrower Shirley Watson property Albuquerque NM,Moved to Albuquerque last month for new job opportunity.,Started new position at JPMorgan Chase last month.,0,legitimate_noisy,hard,0.25
APP-3A48FC8939D8,2024-01-02,2024-01,Patrick,Gray,1991-09-27,33,3751,8540 Jackson Street,Cleveland,OH,44101,355-723-5987,patrick.g@msn.com,msn.com,1,Intel Corporation,technology,147000,rent,17,14,1,DEV-CC5D01DC8B6B4961,OH,17,0,0,0,0,0.354,0.492,1,All documents match application details.,Employer letter confirms salary and start date for Patrick Gray,Temporary housing while relocating to OH for employment.,Returned to workforce after parental leave.,0,legitimate_noisy,medium,0.226
APP-7174FC214024,2024-08-24,2024-08,Donald,Collins,1981-08-15,43,2105,809 Front Street,Fort Worth,TX,76101,871-626-1063,donald.collins25@msn.com,msn.com,1,Caterpillar,manufacturing,68000,rent,60,9,0,DEV-F4BB53FE31B24641,TX,8,0,0,0,0,0.115,0.927,1,Short employment tenure due to recent graduation.,Driver license Donald Collins DOB verified address Fort Worth TX,Recently relocated for work and mailing and residential address differ temporarily.,Career change to manufacturing industry and short tenure expected.,0,legitimate_clean,easy,0.024
APP-25236E667E17,2024-09-13,2024-09,Anna,Johnson,1994-12-02,30,1013,1011 Center Street,Houston,TX,77001,595-775-9702,user6123@gmail.com,gmail.com,1,McDonalds,hospitality,44000,rent,9,16,0,DEV-BB17EDC5ACB9442D,AZ,14,0,0,0,0,0.421,0.0,0,Document quality acceptable and all fields readable.,Document ZIP code differs from entered 77001,College graduate recently moved to new city for first job.,Returned to workforce after parental leave.,0,legitimate_noisy,hard,0.26
APP-1904228BB0A2,2024-10-25,2024-10,Robert,Jimenez,2004-04-14,20,5882,1692 State Street,Portland,OR,97201,762-534-9841,robert_jimenez@enterprisemail.com,enterprisemail.com,0,Cleveland Clinic,healthcare,62000,own,39,9,0,DEV-374E024E02DD4771,OR,9,0,0,0,0,0.145,0.906,1,Address confirmed via utility statement.,Credit union statement member Robert Jimenez address verified Portland,Temporary housing while relocating to OR for employment.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.0
APP-9D6C8AFE292D,2024-04-17,2024-04,Patrick,Thomas,1974-09-02,50,4013,6524 Creekside Lane,Sacramento,CA,95801,454-878-3196,patrick.t@workmail.com,workmail.com,0,Best Buy,retail,41000,family,55,74,0,DEV-684E426D661E4475,CA,8,0,0,0,0,0.011,0.529,1,Document quality acceptable and all fields readable.,Utility statement confirms service address and applicant name,Recently relocated for work and mailing and residential address differ temporarily.,Recently joined employer after graduation.,0,legitimate_clean,medium,0.012
APP-D24A4E81A1B0,2024-01-30,2024-01,Joseph,Gray,1968-06-07,56,7203,1530 Elm Street,Denver,CO,80201,249-875-9346,joseph.gray@hotmail.com,hotmail.com,1,General Electric,manufacturing,63000,rent,110,67,0,DEV-978D6F562DE84A65,CO,16,0,0,0,0,0.041,0.858,1,Identity documents match across all sources.,Utility statement confirms service address and applicant name,Address updated after recent move and utility transfer in progress.,Started new position at General Electric last month.,0,legitimate_clean,medium,0.007
APP-E2A3A5C8D268,2024-07-31,2024-07,Samantha,Turner,2006-08-02,18,1099,8216 Washington Boulevard,San Antonio,TX,78201,252-779-7139,samantha.turner62@outlook.com,outlook.com,1,FedEx,logistics,24000,own,57,35,0,DEV-73FCD268ADB44838,TX,19,0,0,0,0,0.21,0.898,1,Address discrepancy resolved with updated proof.,Voter registration Samantha Turner address 8216 Washington Boulevard San Antonio confirmed,Currently staying with family while apartment lease finalizes.,Relocated for spouse employment and found new job in San Antonio.,0,legitimate_clean,medium,0.093
APP-1292BAB123E8,2024-03-09,2024-03,Nicole,Brown,1974-10-21,50,1960,5593 Front Street,Tampa,FL,33601,332-224-8377,nicole.brown@yahoo.com,yahoo.com,1,State Farm,insurance,119000,rent,91,50,0,DEV-087D9E0C818F4F99,FL,8,0,0,0,0,0.209,0.91,0,Document quality acceptable and all fields readable.,Voter registration Nicole Brown address 5593 Front Street Tampa confirmed,College graduate recently moved to new city for first job.,Relocated for spouse employment and found new job in Tampa.,0,legitimate_clean,easy,0.144
APP-22E305F76E4F,2024-12-18,2024-12,Laura,Gonzalez,1987-01-12,37,6599,9636 Prince Street,Charlotte,NC,28201,713-665-2009,laura9@companymail.com,companymail.com,0,Dell Technologies,technology,128000,other,110,56,0,DEV-806FD1C6AB4647F8,NC,20,0,0,0,0,0.022,0.401,1,Applicant confirmed recent move and provided updated utility bill.,Employer letter confirms salary and start date for Laura Gonzalez,Currently staying with family while apartment lease finalizes.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.028
APP-57328C1BBAF1,2024-09-08,2024-09,Debra,Baker,1996-03-05,28,0195,3928 Ranch Drive,Seattle,WA,98101,696-340-2406,debra41@live.com,live.com,1,Target,retail,25000,other,81,87,0,DEV-5FAD5438276448FD,WA,10,0,0,0,0,0.149,0.474,1,Employment confirmed with HR department.,Mortgage statement borrower Debra Baker property Seattle WA,Temporary housing while relocating to WA for employment.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.056
APP-43D0184C6610,2024-08-19,2024-08,Anna,Campbell,1992-06-08,32,4640,9219 Church Street,Columbus,OH,43201,344-405-7492,anna.campbell54@msn.com,msn.com,1,HCA Healthcare,healthcare,53000,own,15,88,0,DEV-731C02A4095E48D1,OH,5,0,0,0,1,0.098,0.864,0,Address history verified through public records.,Credit union statement member Anna Campbell address verified Columbus,College graduate recently moved to new city for first job.,Returned to workforce after parental leave.,0,legitimate_clean,easy,0.233
APP-10E953E87EFC,2024-05-02,2024-05,Jeffrey,Perez,1982-07-26,42,9493,2723 West Street,Chicago,IL,60601,942-901-4111,jeffrey.p@sbcglobal.net,sbcglobal.net,0,Kaiser Permanente,healthcare,129000,rent,41,51,0,DEV-009DE4FC2C064DF1,IL,19,0,0,0,0,0.043,0.522,1,Recent address change explained and documented.,Mortgage statement borrower Jeffrey Perez property Chicago IL,Moved to Chicago last month for new job opportunity.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.0
APP-CD497DFB485F,2024-08-06,2024-08,William,Ruiz,1975-12-11,49,1059,9952 Harbor Drive,Omaha,NE,68101,388-926-7810,william.ruiz62@yahoo.com,yahoo.com,1,Nationwide,insurance,64000,rent,15,32,0,DEV-E08D75944C984620,TX,2,0,0,0,1,0.172,0.855,1,Document quality poor and key fields unreadable.,Name William but document shows different first name,Multiple different addresses provided during verification.,Income stated inconsistent with employer and role type.,1,true_name_fraud,hard,0.135
APP-1E6B7B9316A9,2024-11-15,2024-11,Andrew,Parker,1985-09-12,39,3872,4043 State Street,Las Vegas,NV,89101,355-223-6189,andrew_parker@gmail.com,gmail.com,1,Cisco Systems,technology,186000,own,81,84,0,DEV-21A46E0C950E4C32,NV,11,0,0,0,1,0.243,0.911,1,Documents clear and consistent with application.,Insurance card holder Andrew Parker policy active current address confirmed,Recently relocated for work and mailing and residential address differ temporarily.,Recently joined employer after graduation.,0,legitimate_clean,medium,0.084
APP-2716D52E337C,2024-10-14,2024-10,Shirley,Adams,1996-11-11,28,8016,4950 Greenwood Drive,Philadelphia,PA,19101,810-735-1680,shirley_adams@charter.net,charter.net,0,3M Company,manufacturing,66000,family,66,88,0,DEV-248D6CAC2C3147FF,PA,2,0,0,0,0,0.291,0.913,1,Name variation due to nickname but documents otherwise consistent.,Utility statement confirms service address and applicant name,Temporary housing while relocating to PA for employment.,Career change to manufacturing industry and short tenure expected.,0,legitimate_clean,easy,0.062
APP-72277C3E9D1B,2024-04-30,2024-04,Angela,Reed,1972-04-13,52,1084,5090 Riverside Avenue,Phoenix,AZ,85001,205-281-9955,areed@cox.net,cox.net,0,Best Buy,retail,29000,rent,30,25,0,DEV-BC2BE4E4652746FE,AZ,17,0,0,0,0,0.102,0.502,0,Identity documents match across all sources.,ID card Angela Reed address matches application Phoenix AZ,Address updated after recent move and utility transfer in progress.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,hard,0.098
APP-52152CC1D490,2024-07-10,2024-07,Betty,Gutierrez,1980-12-18,44,3035,1259 South Street,Cincinnati,OH,45201,806-476-4462,betty_gutierrez@ymail.com,ymail.com,1,Private Academy,education,84000,family,51,18,0,DEV-5AECE1C958E043C7,OH,18,0,0,0,0,0.278,0.906,0,Standard verification completed without issues.,Employment verification Betty Gutierrez position confirmed Private Academy,Temporary housing while relocating to OH for employment.,Relocated for spouse employment and found new job in Cincinnati.,0,legitimate_clean,easy,0.054
APP-68EFF0348AD3,2024-11-25,2024-11,Brian,Hernandez,1979-07-11,45,2907,9992 Highland Avenue,Cleveland,OH,44101,831-344-8456,brian_hernandez@live.com,live.com,1,General Electric,manufacturing,90000,rent,63,24,0,DEV-AA6B3DF3CEDD47CA,OH,11,0,0,0,0,0.276,0.923,1,Identity documents match across all sources.,Voter registration Brian Hernandez address 9992 Highland Avenue Cleveland confirmed,Address updated after recent move and utility transfer in progress.,Contractor converted to full-time employee recently.,0,legitimate_clean,easy,0.095
APP-93881EBFA6C5,2024-01-14,2024-01,Justin,Kelly,1981-06-16,43,0032,8786 Bridge Street,Dallas,TX,75201,845-740-8305,jkelly@outlook.com,outlook.com,1,Walmart,retail,32000,own,53,23,0,DEV-0C2CB27084F84DC9,TX,18,0,0,0,0,0.286,0.481,1,Short employment tenure due to recent graduation.,Lease agreement tenant Justin Kelly property 8786 Bridge Street Dallas,Moved to Dallas last month for new job opportunity.,Career change to retail industry and short tenure expected.,0,legitimate_clean,easy,0.053
APP-FE242F1474BE,2024-03-22,2024-03,Laura,Brooks,1967-08-11,57,3626,9977 Harbor Drive,St Louis,MO,63101,371-210-9738,laura78@earthlink.net,earthlink.net,0,Walgreens,retail,55000,family,72,32,0,DEV-26545D9B0E3A4618,MO,13,0,0,0,0,0.139,0.445,1,Employment gap explained with supporting documents.,Utility statement confirms service address and applicant name,Recently purchased home and previous address was rental.,Career change to retail industry and short tenure expected.,0,legitimate_clean,easy,0.089
APP-CB000F4CC01A,2024-05-09,2024-05,James,Ruiz,2003-01-16,21,0368,2631 Garden Street,Miami,FL,33101,901-730-6391,james.ruiz@comcast.net,comcast.net,0,Caterpillar,manufacturing,27000,own,33,17,0,DEV-359DDAACA12E4CD8,FL,14,0,0,0,0,0.063,0.902,1,Address confirmed via utility statement.,Bank statement James Ruiz address 2631 Garden Street Miami FL 33101,Moved to Miami last month for new job opportunity.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,medium,0.047
APP-7593DDDD7526,2024-07-04,2024-07,Brian,Ramirez,1973-01-24,51,8517,7272 Colonial Drive,Dallas,TX,75201,471-524-2937,user8153@professionalmail.com,professionalmail.com,0,Salesforce,technology,163000,rent,6,13,0,DEV-9028E1D93D42486A,TX,12,0,0,0,0,0.242,0.013,1,Documents clear and consistent with application.,Employer Salesforce not found on provided document,College graduate recently moved to new city for first job.,Career change to technology industry and short tenure expected.,0,legitimate_noisy,easy,0.177
